song_id,danceability,duration_ms,energy,acousticness,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
0gIxF0RR0miqWLs2fPQGBu,0.673,173827,0.579,0.0692,0,8.61E-05,0,0.182,-6.029,0,0.0392,96.009,0.262
3rAyQ7qZIPYh53V2YarkUq,0.961,177436,0.585,0.1570,1,0.000359,5,0.142,-5.205,0,0.1430,129.986,0.742
0RFxSN4HcsjQF80fkH1q78,0.580,180480,0.492,0.1200,0,0,2,0.052,-5.8,1,0.1310,200.202,0.906
2ozLskt1nSbuesveWeW4gp,0.535,184480,0.297,0.8720,0,0.627,8,0.379,-15.719,1,0.1010,78.177,0.378
1VP6X2WDJuBGvIZkTKFhF5,0.424,127343,0.619,0.0000,0,0.164,2,0.214,-5.925,1,0.0434,120.022,0.454
3HcPCt4oIXSh0aMR5oOnuS,0.472,182330,0.650,0.1170,1,0,1,0.140,-6.676,1,0.1260,82.563,0.110
72jvp2nP4zstRmFdhyWgGu,0.811,228466,0.580,0.5740,0,0,6,0.075,-4.776,0,0.0650,79.952,0.659
0yfDVYKVKYrHknz9gVOlQr,0.397,171480,0.552,0.3630,0,0,0,0.076,-5.409,1,0.0567,142.528,0.569
4SMp3hkQV64IoaaKsBQoBo,0.465,123500,0.029,0.9960,0,0.959,3,0.136,-27.689,1,0.0430,99.873,0.448
61Ym6PM14jUTC2CG5lErNY,0.837,151394,0.603,0.0312,1,0,10,0.136,-5.94,0,0.3410,82.993,0.199
2ZYschZElO92tzQ75MakaE,0.150,375000,0.023,0.9330,0,0.894,8,0.074,-36.685,0,0.0374,136.927,0.036
0nb31l6np6ud0RATN4UQ1u,0.649,142000,0.501,0.0646,1,0,4,0.089,-10.005,0,0.2040,129.805,0.144
6VLZWI6Jy1hMgAEXr4EFeb,0.640,249880,0.820,0.0547,0,0,11,0.198,-3.624,1,0.2320,179.988,0.858
0nsBCxlMPV6ZPFS4odQbNz,0.758,209440,0.778,0.0806,0,0,8,0.198,-3.562,1,0.0657,92.983,0.532
1dgT7LkfPajaGJZHYp3j1l,0.781,234587,0.862,0.1090,0,1.87E-06,0,0.060,-1.892,1,0.0609,93.988,0.748
2ZrxL5dn7HRK2qxuFCCAXB,0.794,212240,0.860,0.0276,0,0,8,0.082,-3.419,1,0.0841,90.001,0.740
5VlMYSF0McqDWJwpIiNg1Q,0.384,221640,0.677,0.1670,0,0,8,0.073,-6.419,1,0.1910,165.841,0.253
5RXmLhscstsdvWPN0XtUa0,0.586,195000,0.892,0.0008,0,4.05E-06,11,0.160,-5.259,0,0.0349,100.040,0.665
1u6EFa4RLVRYH23FUsKe6B,0.786,156843,0.830,0.0939,0,0,7,0.118,-7.23,1,0.1280,131.000,0.933
0SjsIzJkZfDU7wlcdklEFR,0.562,185250,0.033,0.9960,0,0.961,1,0.111,-25.551,1,0.1030,63.696,0.386
0udOCZp7yk0Ml92C0k8H8D,0.583,217868,0.499,0.5910,0,0.0104,10,0.330,-10.086,1,0.0261,155.199,0.342
48zUSuNPWf2yFkzGu0BTv8,0.149,156807,0.099,0.1760,0,0.881,0,0.094,-28.783,1,0.0536,81.598,0.034
6RksBSj5fFtPkUnL2EE0oe,0.334,281804,0.933,0.0073,1,0,4,0.264,-4.49,1,0.0900,132.812,0.180
6WCXBUFa0z3l9DoOY3k5Xe,0.381,194707,0.829,0.0226,0,0.000274,10,0.402,-4.564,1,0.0598,165.935,0.509
5t8ACqlYKgQjXuZwy5BHuH,0.907,267193,0.638,0.0071,1,4.33E-06,7,0.434,-8.012,1,0.3200,109.971,0.647
4na8bW6oc43oxwage8huso,0.115,196500,0.054,0.9880,0,0.912,2,0.109,-34.856,1,0.0323,69.239,0.244
1k19yTcd9dFNkiJG6PrAub,0.153,500000,0.044,0.9340,0,0.943,8,0.083,-31.263,1,0.0416,135.762,0.035
0f8xPdFJ6SdlHJwkxpdw2Q,0.658,178140,0.473,0.3670,0,0,4,0.187,-7.632,1,0.0463,98.022,0.563
1W5StOzPxW32oXTlHspq2Q,0.617,238524,0.640,0.4000,0,1.07E-06,7,0.161,-7.28,1,0.1750,125.049,0.591
5zZWKugaE2ZmnZN77HVfUH,0.641,221386,0.807,0.0851,1,2.38E-05,9,0.640,-6.73,1,0.2390,158.071,0.712
2Os7dDSoXlcOmFR7TCEk36,0.726,164049,0.682,0.0902,1,0,6,0.123,-6.756,0,0.3260,84.975,0.508
10UIoOEhsy1iX1mYubyw96,0.286,200435,0.064,0.7380,0,0.897,0,0.122,-26.849,1,0.0383,79.536,0.039
7im3jaJBEYivH5JKXMh1Yy,0.766,167158,0.901,0.1040,1,7.15E-06,1,0.092,-2.764,1,0.1280,129.993,0.215
1NGPZKzplieiPc5g6lAJ49,0.673,225454,0.555,0.6880,0,0.00739,1,0.109,-8.025,0,0.0350,86.376,0.398
4z34BTsWVB44l98BrafyHp,0.593,118875,0.009,0.9900,0,0.958,0,0.140,-25.273,1,0.0559,132.772,0.674
0EuW1WTOpISw5eubQwO0Gm,0.728,216173,0.651,0.0126,0,1.04E-05,11,0.067,-5.867,0,0.0338,77.507,0.337
0jfIQheXtPPOX0PSn2xxdH,0.669,153600,0.776,0.0018,1,1.31E-05,1,0.143,-7.076,1,0.0358,100.019,0.477
2xEyclHzLJU0CwKiQ4DwJ4,0.785,177975,0.825,0.0133,0,0,4,0.393,-4.78,1,0.0370,124.061,0.966
6mABK96naF062FmZEs7lr3,0.815,247740,0.546,0.1760,1,0,9,0.109,-5.053,1,0.1720,141.074,0.182
0GwmWHT6w2yLfxL37AJq2F,0.570,223196,0.758,0.0002,0,5.15E-06,7,0.082,-4.983,1,0.0316,119.980,0.238
7yhpFoOsTTGSdFXNnAzNBD,0.732,200625,0.737,0.3840,0,0,7,0.140,-6.832,1,0.0654,128.042,0.647
6wqnYzf6QuiJo2BMkn3cXT,0.261,206500,0.041,0.9950,0,0.929,1,0.101,-26.863,1,0.0622,199.838,0.235
67v1dqm8IjNuznpUKhu5Ej,0.637,194576,0.718,0.0236,0,1.13E-06,0,0.083,-4.134,1,0.1330,85.963,0.336
3wmraTkkrCmY1TFEPIzpFy,0.394,124062,0.064,0.9940,0,0.95,6,0.106,-24.097,0,0.0474,106.440,0.359
56prGyZ4LP6pLGGqXjKq8f,0.687,136705,0.560,0.0340,1,0,9,0.117,-7.694,1,0.0368,94.986,0.111
3T26BJ8XxWaxyxs8oGt8eR,0.586,193467,0.357,0.8750,1,0.00113,0,0.110,-12.249,1,0.0642,81.643,0.549
3FpmWMmuQfQLpyVD7t5CCE,0.575,285048,0.746,0.1420,1,0,2,0.106,-5.204,1,0.3240,96.113,0.235
2doAIlPiLFAwwmuTznsGw6,0.377,243533,0.598,0.0291,0,0,9,0.177,-7.136,0,0.0271,140.053,0.366
3G3LwYk7ANdX5UW1vWgYeY,0.526,250360,0.442,0.2020,0,0,1,0.104,-7.131,1,0.0273,131.180,0.287
44C2C9AjpFKpxSBGs8H6ED,0.377,243533,0.598,0.0291,0,0,9,0.177,-7.136,0,0.0271,140.053,0.366
4Rv5fDPvbbX0lNr3umOZSz,0.380,186340,0.281,0.8470,0,0.000875,1,0.105,-13.104,0,0.1690,182.022,0.265
6cgmaFVNKBRiPuN6YKpJFu,0.377,243533,0.598,0.0291,0,0,9,0.177,-7.136,0,0.0271,140.053,0.366
3zQikNPCgTVnQLmj5RPn1k,0.577,217714,0.384,0.3140,0,0,9,0.081,-11.897,1,0.0436,139.609,0.102
7GUMqIKEU9Whg5VVUlqeuh,0.871,138800,0.479,0.4010,1,1.58E-05,7,0.093,-8.468,1,0.4710,142.063,0.559
1rX2V3ULhgO5eRRMWMc820,0.897,167172,0.574,0.0498,1,6.38E-06,8,0.122,-8.017,1,0.4060,150.086,0.769
4to3YQbTQtijkiIb813kpI,0.735,221429,0.916,0.3970,1,2.91E-06,2,0.092,-2.082,1,0.1170,167.994,0.691
5GDtkgG9T1BDknHHyDtghv,0.408,253640,0.707,0.1890,0,0,1,0.626,-5.4,1,0.0341,161.962,0.333
2DekjNJII6yEgm8HwOqQWq,0.193,196218,0.105,0.9670,0,0.953,0,0.103,-24.289,1,0.0449,80.321,0.037
54UQ3Jzm53YkAHpj3BGOQa,0.258,129369,0.036,0.9950,0,0.904,8,0.109,-23.568,1,0.0408,68.714,0.282
0cbO20ZF2lFflZGnNUHhGB,0.724,185143,0.693,0.4450,1,0,7,0.389,-5.379,0,0.0798,139.986,0.713
5H5vK2EzkPoCsoYTXbkU90,0.275,258209,0.846,0.0033,0,5.44E-06,8,0.091,-4.971,1,0.0491,128.036,0.165
46IUSULlL2SAmyyHHpXQJz,0.528,236051,0.974,0.0198,1,0,9,0.151,-3.309,0,0.0486,100.052,0.507
2pDKE8Q40TDGPl1O11DKKn,0.375,248603,0.776,0.1540,0,8.16E-05,8,0.093,-6.767,1,0.2740,186.814,0.647
3uy3OQDl4kgUT3Iz9S4km4,0.939,190307,0.397,0.0280,1,1.36E-05,1,0.092,-7.508,0,0.4970,123.967,0.092
5fYN8kPYyAWWJUBX57vmXb,0.751,156913,0.714,0.0259,0,0.000504,2,0.051,-6.502,0,0.0379,120.007,0.529
3RGg9W1OyEiRMwu1Qi45dW,0.782,188175,0.738,0.1260,1,0.00206,1,0.069,-2.125,1,0.1220,166.056,0.755
73HSOVmGMA0Qfo4ujlM1GF,0.755,209373,0.835,0.0814,0,0,0,0.116,-2.474,1,0.1720,96.037,0.582
64zhFuKM4TwZ0dcKogeKAN,0.176,203500,0.024,0.9790,0,0.864,2,0.088,-32.609,1,0.0391,64.747,0.093
7BYMjh3vWnHU4IFyfZdIDO,0.814,185008,0.595,0.4760,0,0,0,0.278,-7.726,1,0.0277,115.004,0.800
5EbtodsuLbxrFDH6j5avVS,0.483,188213,0.492,0.6030,0,0,0,0.323,-6.591,0,0.2950,144.511,0.660
71vPAjlG1x606483GTJNhY,0.758,217760,0.927,0.0620,0,0,7,0.343,-2.105,1,0.0537,122.999,0.738
6dfdNTuLOK8eFusN8HaQg8,0.353,169750,0.075,0.9950,0,0.886,10,0.117,-25.635,0,0.0379,120.308,0.317
0eu0YHRc7cnMjtAQOE7Xyb,0.901,123480,0.612,0.0853,1,0,4,0.236,-8.77,1,0.4690,139.904,0.780
3a29UVSEIj6x3YcfKs2rdi,0.494,186256,0.456,0.5580,0,0,0,0.238,-6.011,0,0.3620,145.606,0.675
0xE4LEFzSNGsz1F6kvXsHU,0.610,170360,0.032,0.8960,0,0.00461,9,0.108,-15.186,1,0.0486,151.964,0.370
0zzc5kYkzTmWmwrn3CTk5v,0.640,239980,0.869,0.0514,1,0.000121,4,0.691,-5.179,0,0.1240,119.949,0.185
7EncNzyGs8uJiQittB38ef,0.806,235427,0.362,0.5350,0,0.045,7,0.111,-10.381,1,0.0345,127.502,0.420
2LktcIchl4v0rPXWvwBNlc,0.491,72000,0.051,0.9950,0,0.945,5,0.117,-27.587,1,0.0509,94.146,0.561
5VTknsqk1zKL6I9PDZchRy,0.642,181341,0.372,0.0365,1,0,10,0.149,-10.201,1,0.5820,160.006,0.119
7tujM013GDVU2TNK1VV3ds,0.652,151147,0.595,0.1460,0,0.000105,11,0.084,-4.041,1,0.1160,172.260,0.422
5WFQckzXtuWnkM5OYV7SA5,0.499,261000,0.588,0.6670,0,0,0,0.144,-3.264,1,0.0314,119.989,0.169
43uYudjennDT17Q0bL60Hm,0.659,213707,0.871,0.0104,1,2.12E-05,11,0.578,-6.098,0,0.2800,150.091,0.775
2imAA5ofcn4dCRVNjKyEq3,0.599,268765,0.458,0.0114,0,0.00464,10,0.100,-4.366,0,0.0266,69.971,0.352
4ltz90zE6hPqE12EGHDMDu,0.952,201013,0.568,0.2680,1,6.37E-05,8,0.232,-7.258,0,0.1440,107.984,0.392
5NhDDt5Zy8yGOECN3PLRdE,0.700,193467,0.920,0.1150,0,2.93E-06,10,0.701,-1.532,0,0.0536,108.006,0.685
6zjBevD0Y6eCbOXaqQ79Xj,0.525,264007,0.286,0.8790,0,0.00799,2,0.334,-15.92,1,0.0347,78.945,0.574
2DvARbFWQf58QVBlSekJxm,0.707,161351,0.510,0.1420,1,0,1,0.353,-6.809,1,0.1930,159.019,0.797
5gSahAVKNiCeM0JuSvn00H,0.704,230227,0.961,0.0208,0,0.594,4,0.074,-6.455,0,0.0719,127.011,0.145
3oF7Or7T35yhQbGxbCGvRX,0.584,199067,0.655,0.7120,0,0,4,0.970,-5.551,1,0.0306,91.844,0.604
6nnZD9YBO8bH0f67LHxVKO,0.587,105893,0.560,0.1930,1,0,5,0.089,-9.771,0,0.6480,85.843,0.859
3Q2Pby60rNHb4WJgEQAANC,0.460,252507,0.916,0.4040,0,0.000398,4,0.098,-8.524,1,0.1000,172.386,0.811
0EdgK7ASb4kfRkW8pVMN02,0.503,186750,0.754,0.2640,0,5.85E-05,7,0.297,-3.634,1,0.0424,116.524,0.597
3FAJ6O0NOHQV8Mc5Ri6ENp,0.451,198371,0.462,0.5270,0,0,0,0.303,-8.962,1,0.0782,89.174,0.533
2FBpJGt00G0h1q0RHuqaGO,0.655,209213,0.578,0.3110,0,0,9,0.109,-5.711,0,0.0534,145.869,0.546
5ncofiedz9Ej6YkvvXMKVn,0.349,337333,0.613,0.3900,0,0.0128,9,0.103,-5.9,1,0.0309,177.333,0.280
2dSy7VwJsM9qEs5wAE9GJV,0.841,213281,0.840,0.0177,1,3.18E-05,10,0.110,-2.838,1,0.0486,94.050,0.567
4HlFJV71xXKIGcU3kRyttv,0.673,216773,0.886,0.1850,0,0,1,0.083,-4.44,0,0.0431,97.012,0.795
7BqBn9nzAq8spo5e7cZ0dJ,0.637,220733,0.843,0.0151,0,0,5,0.088,-5.413,1,0.0432,109.012,0.434
03tqyYWC9Um2ZqU0ZN849H,0.760,263773,0.595,0.0054,1,0,1,0.241,-6.366,1,0.0391,131.497,0.361
2qYsSHsYkihWx043HVJQRV,0.680,229400,0.741,0.3470,0,1.87E-06,2,0.117,-5.055,1,0.0357,127.024,0.635
0iYebKFUSfF72fUu2OW6ZT,0.720,200013,0.861,0.2690,1,5.11E-06,11,0.601,-4.339,1,0.2090,126.991,0.669
0HPD5WQqrq7wPWR7P7Dw1i,0.755,199693,0.837,0.0991,0,0,2,0.289,-2.718,0,0.1420,120.028,0.714
15JINEqzVMv3SvJTAXAKED,0.749,263373,0.925,0.2410,1,0,10,0.520,-5.034,1,0.2270,86.989,0.641
2tJulUYLDKOg9XrtVkMgcJ,0.706,223253,0.558,0.1460,0,0,2,0.118,-7.237,0,0.0593,110.443,0.227
2gZUPNdnz5Y45eiGxpHGSc,0.543,292093,0.915,0.0162,1,0,0,0.744,-4.746,0,0.1130,153.998,0.577
0b2IVjeD268pYd7VUhmtKI,0.715,203173,0.584,0.4320,0,1.41E-06,8,0.095,-8.231,1,0.0296,90.990,0.609
0JXXNGljqupsJaZsgSbMZV,0.684,195373,0.603,0.0275,0,0.000311,11,0.191,-8.127,0,0.0989,81.000,0.504
1fBl642IhJOE5U319Gy2Go,0.482,212293,0.833,0.0003,0,0,5,0.365,-5.611,1,0.0449,148.039,0.740
1DqdF42leyFIzqNDv9CjId,0.754,203867,0.804,0.0033,0,0,4,0.033,-3.177,1,0.0853,119.968,0.818
2IpGdrWvIZipmaxo1YRxw5,0.845,242013,0.601,0.0205,1,0,1,0.385,-5.283,1,0.1610,74.008,0.329
161DnLWsx1i3u1JT05lzqU,0.523,217867,0.606,0.5120,0,0,1,0.106,-4.754,0,0.0301,145.837,0.065
4356Typ82hUiFAynbLYbPn,0.663,220800,0.861,0.0338,0,0,7,0.082,-3.398,0,0.1090,119.963,0.654
1gv4xPanImH17bKZ9rOveR,0.700,202960,0.709,0.0048,1,0,7,0.029,-5.006,1,0.0839,122.019,0.625
22L7bfCiAkJo5xGSQgmiIO,0.541,299613,0.803,0.0796,1,1.71E-05,1,0.176,-3.284,1,0.0738,142.135,0.221
6lV2MSQmRIkycDScNtrBXO,0.660,180480,0.867,0.1100,1,0,6,0.037,-4.285,0,0.1160,93.033,0.377
7Ie9W94M7OjPoZVV216Xus,0.855,248133,0.954,0.5290,1,0,0,0.205,-1.19,0,0.2640,114.635,0.668
2a1o6ZejUi8U3wzzOtCOYw,0.400,198773,0.915,0.0846,0,0,0,0.050,-4.89,1,0.2800,88.917,0.878
22PMfvdz35fFKYnJyMn077,0.620,230120,0.832,0.3320,0,0,10,0.104,-4.848,1,0.0360,144.926,0.481
3UjtIALeg72qmJiKPWBvM3,0.561,191707,0.741,0.0007,0,1.40E-05,6,0.082,-4.239,0,0.0419,139.001,0.776
45sDIKapDyxPl307QpEAwl,0.664,211253,0.845,0.1810,0,0,4,0.267,-6.115,0,0.0461,96.005,0.357
67T6l4q3zVjC5nZZPXByU8,0.615,221253,0.711,0.0444,0,0,11,0.145,-5.507,1,0.0779,144.036,0.711
4DvhkX2ic4zWkQeWMwQ2qf,0.435,216893,0.837,0.0068,0,0,3,0.117,-8.126,1,0.4490,124.913,0.778
2V4bv1fNWfTcyRJKmej6Sj,0.768,213293,0.820,0.1790,0,0,7,0.704,-4.63,0,0.0475,129.969,0.625
3DK6m7It6Pw857FcQftMds,0.571,547733,0.568,0.2180,1,0.0021,1,0.512,-3.827,0,0.0703,86.986,0.109
7LcfRTgAVTs5pQGEQgUEzN,0.722,201160,0.758,0.0111,0,0,11,0.308,-4.477,0,0.0471,128.047,0.620
72Fnsr9pkCyXCmY3BS7sbx,0.698,300680,0.586,0.0504,0,0,5,0.295,-5.066,1,0.0278,115.081,0.623
6epn3r7S14KUqlReYr77hA,0.728,214240,0.859,0.0401,0,0,5,0.111,-5.237,0,0.1370,65.043,0.535
3JTMWdhcJPiegDSe7SvZS3,0.710,194253,0.680,0.0078,0,0.0165,1,0.049,-4.676,1,0.1060,129.971,0.571
1ExfPZEiahqhLyajhybFeS,0.738,190213,0.804,0.3320,0,0,11,0.279,-3.851,1,0.0621,174.943,0.949
11EX5yhxr9Ihl3IN1asrfK,0.587,277573,0.622,0.0927,0,0.000636,4,0.200,-5.535,1,0.0303,107.943,0.231
6XkuklKiHYVTlVvWlTgQYP,0.687,192253,0.631,0.0630,1,0,9,0.108,-5.612,1,0.1290,186.071,0.853
6BaxqcoEM9r3LXisTyJjST,0.442,215747,0.830,0.1280,0,0,9,0.129,-4.02,1,0.1460,89.338,0.578
4u26EevCNXMhlvE1xFBJwX,0.606,222773,0.497,0.3480,0,0,4,0.275,-6.611,1,0.0277,130.739,0.362
59dLtGBS26x7kc0rHbaPrq,0.688,268320,0.853,0.3860,0,0,10,0.086,-5.814,1,0.0493,103.993,0.743
5zGqTc1WQUe8XqqdnrpKTV,0.612,207040,0.791,0.2240,0,0,6,0.112,-3.519,1,0.0291,133.977,0.786
7l1qvxWjxcKpB9PCtBuTbU,0.577,197373,0.397,0.8400,0,0,0,0.077,-5.98,1,0.0280,89.044,0.509
0q6LuUqGLUiCPP1cbdwFs3,0.689,233867,0.739,0.0000,0,0.509,2,0.064,-5.81,1,0.0260,120.423,0.578
3LUWWox8YYykohBbHUrrxd,0.736,204760,0.817,0.0099,0,0.00167,8,0.117,-4.9,1,0.0407,119.950,0.653
2Cd9iWfcOpGDHLz6tVA3G4,0.766,202627,0.873,0.0063,0,0,11,0.076,-6.381,0,0.1430,126.988,0.743
4ycLiPVzE5KamivXrAzGFG,0.690,222933,0.834,0.1290,1,0,0,0.136,-5.79,1,0.0566,127.430,0.738
1kMuU3TNQvHbqvXCWBodmP,0.376,271947,0.841,0.0435,1,0,3,0.578,-4.348,0,0.3560,76.052,0.463
1bM50INir8voAkVoKuvEUI,0.781,269493,0.745,0.1980,0,1.14E-05,4,0.360,-5.81,0,0.0332,129.998,0.326
1eUGmzzvahJjOSWgDHuRlv,0.347,102813,0.239,0.8560,0,0.000177,6,0.168,-11.314,0,0.0297,113.361,0.126
5oHHMDcVOmPSFrCgdbHPdb,0.713,230133,0.772,0.2080,0,0,2,0.211,-6.69,1,0.0372,125.202,0.880
3ZdJffjzJWFimSQyxgGIxN,0.531,237800,0.752,0.0421,0,0,1,0.120,-6.161,1,0.0305,89.917,0.103
2p07VcUwRZ5sru3mJ0JogS,0.677,192800,0.776,0.4200,0,0.000689,5,0.095,-5.933,1,0.0386,121.834,0.642
23hDnIFoFlVTDA6y8YrJoR,0.667,273893,0.381,0.4550,0,0,3,0.116,-7.494,1,0.0294,135.975,0.199
1ZHYJ2Wwgxes4m8Ba88PeK,0.628,378893,0.692,0.0024,1,0.013,2,0.668,-5.64,1,0.2020,124.791,0.096
51pshtuYkgUQnt5huMPbKL,0.794,195873,0.766,0.0135,1,0,9,0.079,-3.894,0,0.0377,127.007,0.550
0grFc6klR3hxoHLcgCYsF4,0.705,191800,0.735,0.0280,0,0.0783,11,0.112,-6.646,1,0.0931,132.627,0.448
0u4N6w5lBw5xMrzJitRWUo,0.704,211453,0.830,0.0489,0,0,11,0.111,-3.139,1,0.0297,127.104,0.957
393MDhe62s8hbH8ETrlxe5,0.671,294227,0.726,0.3890,0,0.882,7,0.140,-8.689,1,0.0272,102.002,0.581
5BoIP8Eha5hwmRVURkC2Us,0.762,199027,0.748,0.0266,0,0,0,0.348,-4.15,0,0.0330,110.009,0.851
6vc2Jq2vaGu8z326kSrw92,0.826,187133,0.612,0.0068,0,0,1,0.089,-3.891,1,0.0982,120.057,0.756
3avYqdwHKEq8beXbeWCKqJ,0.652,230733,0.812,0.0013,0,3.01E-05,3,0.667,-3.797,0,0.0409,126.023,0.720
0x3TibRgnSqzkcwrqBd4iX,0.700,228453,0.598,0.0369,0,0,2,0.111,-7.783,1,0.1140,160.041,0.594
4UEo1b0wWrtHMC8bVqPiH8,0.554,374453,0.949,0.0003,1,9.98E-05,2,0.200,-4.928,1,0.0787,129.984,0.233
5W7xC99N2Zzfh69r7I7zWK,0.570,270627,0.580,0.0125,1,0,10,0.050,-5.547,0,0.2090,171.917,0.405
2M9ULmQwTaTGmAdXaXpfz5,0.633,211160,0.673,0.2970,1,0,6,0.206,-6.403,0,0.2580,86.776,0.659
6klpXs2uAjagnZMFkt4qkl,0.281,224240,0.139,0.8290,0,0,5,0.073,-14.392,1,0.0305,92.640,0.169
6PmjWl0phNxc0R5OwkDdiZ,0.539,256867,0.424,0.3170,0,0,11,0.108,-9.361,1,0.0406,118.071,0.170
2MWOqewf5j0qf2b6S5J6cS,0.461,205453,0.267,0.8340,0,2.03E-05,0,0.107,-8.514,1,0.0278,87.918,0.481
0Hrd6CSafHHqKptyFppmqH,0.442,167773,0.872,0.0003,0,1.74E-05,2,0.060,-5.072,1,0.1230,159.867,0.568
3Q8zopc4ABXhysDb1sgLVW,0.474,199013,0.923,0.0199,0,0,2,0.067,-3.405,1,0.0897,160.035,0.347
0I1eFRytp4XRhLCjT6tZm7,0.247,198213,0.438,0.0455,1,0.000871,5,0.111,-8.479,1,0.0358,185.716,0.390
03xWMkKEbeO4SnylA53ipj,0.673,152333,0.420,0.1120,0,0,4,0.090,-7.581,1,0.0317,108.066,0.385
1GxHeBvQ9935Dd3cSfsfBa,0.431,258760,0.894,0.0951,1,0,5,0.188,-2.673,0,0.3300,162.161,0.605
5jzKL4BDMClWqRguW5qZvh,0.719,227741,0.798,0.0162,0,2.34E-06,10,0.134,-4.582,1,0.0361,120.011,0.591
1CdqVF1ywD0ZO1zXtB9yWa,0.666,186267,0.899,0.0016,0,0,8,0.068,-4.676,1,0.0280,122.050,0.629
12PNcnMsjsZ3eHm62t8hiy,0.545,232507,0.781,0.0139,1,0,10,0.161,-3.616,1,0.1850,150.097,0.277
1rKBOL9kJfX1Y4C3QaOvRH,0.614,201040,0.857,0.0987,0,0,1,0.177,-4.171,0,0.1110,164.146,0.677
1UGD3lW3tDmgZfAVDh6w7r,0.433,351947,0.760,0.0175,1,0,8,0.158,-4.935,0,0.0726,79.789,0.205
2Adn2LNgkHMH5TelQVAu4n,0.666,243920,0.870,0.2030,0,0,11,0.085,-5.004,0,0.2460,160.014,0.900
3uYm4MtU6jUQft2DtGqEoZ,0.667,202807,0.922,0.0353,1,0,4,0.364,-4.857,0,0.1280,108.952,0.509
215FCyLSBcXeX0NASXEjyn,0.410,284960,0.900,0.0167,0,1.09E-05,0,0.339,-4.249,0,0.0656,176.962,0.558
3bMNprrp2JDKZsGbiXpsJl,0.624,216933,0.723,0.1720,1,0,1,0.483,-6.782,1,0.3780,84.789,0.757
4a9i7rCLfPjbS1sNamZeQN,0.543,201667,0.808,0.0001,1,0.00336,10,0.114,-5.484,1,0.0407,95.190,0.472
5MMLS3xm12D7N26xlfFApr,0.656,147747,0.767,0.2500,0,0,11,0.114,-3.038,1,0.0396,163.834,0.871
0kOG4bwpKgRlcJw1NA6csR,0.476,252480,0.652,0.0981,0,0,9,0.092,-5.783,1,0.0277,145.356,0.557
5omWAB5iNMHvbAfBSzkdu8,0.488,187347,0.842,0.0116,1,0.00127,6,0.146,-5.926,1,0.0469,90.003,0.410
4xInIiKipU1mtUogJ3ZdYr,0.588,224867,0.684,0.5080,0,0,1,0.141,-5.154,1,0.0288,85.997,0.121
6MDTpYxPFL0wtFd0pjfKws,0.531,200200,0.542,0.3560,0,0,8,0.119,-7.721,1,0.0432,171.878,0.726
5uHYcK0nbEYgRaFTY5BqnP,0.549,196133,0.932,0.0127,0,0,8,0.347,-4.11,0,0.3430,82.439,0.787
4SE4yewyGpOYfxfx59Yjc5,0.679,279013,0.908,0.2340,1,0,8,0.082,-3.411,1,0.2020,85.918,0.687
0JcKdUGNR7zI4jJDLyYXbi,0.702,247587,0.795,0.3290,0,0,1,0.051,-4.764,1,0.0568,83.961,0.836
1t2hJFgJyUPD2crOafMUEk,0.691,242840,0.454,0.4370,0,0.00227,6,0.078,-9.13,1,0.0256,135.839,0.350
0TCt7OFRdD8PQ6vTRQxNgQ,0.604,191413,0.541,0.6390,0,0,1,0.169,-7.378,0,0.0915,134.326,0.892
7bHT9osSq1rwT2yaImzqCi,0.522,299507,0.932,0.1190,1,0,11,0.177,-2.87,1,0.2550,129.473,0.330
0UV5zxRMz6AO4ZwUOZNIKI,0.454,234800,0.820,0.1320,0,0.000969,2,0.115,-4.193,1,0.0567,166.303,0.575
2u02eLj96Atd6TBxkH9YvN,0.766,243533,0.682,0.0113,0,0.00016,1,0.104,-5.02,1,0.0419,127.966,0.833
6Ozp6ac86CSHMik8lbvJuM,0.535,217387,0.725,0.0203,0,1.45E-05,10,0.176,-5.108,1,0.0275,78.489,0.292
01ZepwW5W3Z4fwl4bzaHyY,0.493,225747,0.843,0.0051,0,0,8,0.130,-5.924,0,0.0707,158.028,0.523
6KOEK6SeCEZOQkLj5M1PxH,0.788,234653,0.753,0.0038,0,0,0,0.180,-3.71,1,0.0536,125.005,0.403
23SZWX2IaDnxmhFsSLvkG2,0.603,357653,0.713,0.0207,1,0.000179,1,0.431,-3.625,0,0.0317,91.953,0.120
2qPUnoasNe4Ep43emVXEig,0.633,211160,0.673,0.2970,1,0,6,0.206,-6.403,0,0.2580,86.776,0.659
7gUpO6td4OOnu0Lf9vhcIV,0.683,211800,0.789,0.0283,0,0.0492,8,0.112,-6.132,0,0.0353,120.013,0.809
0GO8y8jQk1PkHzS31d699N,0.560,218013,0.936,0.0085,0,0,3,0.161,-5.835,1,0.0439,112.960,0.371
7w87IxuO7BDcJ3YUqCyMTT,0.733,239600,0.710,0.1450,0,0.115,5,0.096,-5.849,0,0.0292,127.975,0.965
2wAJTrFhCnQyNSD3oUgTZO,0.831,235320,0.427,0.0531,1,0,2,0.307,-6.903,1,0.1060,93.004,0.216
4wCmqSrbyCgxEXROQE6vtV,0.864,244973,0.495,0.5910,0,0.000133,0,0.099,-7.036,1,0.0370,129.062,0.720
